Country,province,population,density,area,urban,Days_since_n_cases,LockDown,longitude,latitude,cases_day1,cases_day2,cases_day3,cases_day4,cases_day5,deaths_day1,deaths_day2,deaths_day3,deaths_day4,deaths_day5
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.0,0,0.5916666666666667,0.6805555555555556,0.0,0.004,0.005,0.005,0.001,0.0,0.0,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.01,0,0.5916666666666667,0.6805555555555556,0.004,0.005,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.02,0,0.5916666666666667,0.6805555555555556,0.005,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.03,0,0.5916666666666667,0.6805555555555556,0.005,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.04,0,0.5916666666666667,0.6805555555555556,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.05,0,0.5916666666666667,0.6805555555555556,0.0,0.0,0.002,0.0,0.016,0.0,0.0,0.0,0.0,0.01
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.06,0,0.5916666666666667,0.6805555555555556,0.0,0.002,0.0,0.016,0.0,0.0,0.0,0.0,0.01,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.07,0,0.5916666666666667,0.6805555555555556,0.002,0.0,0.016,0.0,0.034,0.0,0.0,0.01,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.08,0,0.5916666666666667,0.6805555555555556,0.0,0.016,0.0,0.034,0.01,0.0,0.01,0.0,0.0,0.01
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.09,0,0.5916666666666667,0.6805555555555556,0.016,0.0,0.034,0.01,0.01,0.01,0.0,0.0,0.01,0.02
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.1,0,0.5916666666666667,0.6805555555555556,0.0,0.034,0.01,0.01,0.016,0.0,0.0,0.01,0.02,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.11,0,0.5916666666666667,0.6805555555555556,0.034,0.01,0.01,0.016,0.0,0.0,0.01,0.02,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.12,0,0.5916666666666667,0.6805555555555556,0.01,0.01,0.016,0.0,0.01,0.01,0.02,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.13,0,0.5916666666666667,0.6805555555555556,0.01,0.016,0.0,0.01,0.05,0.02,0.0,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.14,0,0.5916666666666667,0.6805555555555556,0.016,0.0,0.01,0.05,0.004,0.0,0.0,0.0,0.0,0.0
Afghanistan,nan,0.38928346,0.06,0.65286,0.25,0.15,0,0.5916666666666667,0.6805555555555556,0.0,0.01,0.05,0.004,0.063,0.0,0.0,0.0,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.0,0,0.6143147222222223,0.5560230555555555,0.008,0.002,0.011,0.01,0.005,0.0,0.01,0.0,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.01,0,0.6143147222222223,0.5560230555555555,0.002,0.011,0.01,0.005,0.004,0.01,0.0,0.0,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.02,0,0.6143147222222223,0.5560230555555555,0.011,0.01,0.005,0.004,0.009,0.0,0.0,0.0,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.03,0,0.6143147222222223,0.5560230555555555,0.01,0.005,0.004,0.009,0.004,0.0,0.0,0.0,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.04,0,0.6143147222222223,0.5560230555555555,0.005,0.004,0.009,0.004,0.004,0.0,0.0,0.0,0.0,0.01
Albania,nan,0.02877797,0.105,0.0274,0.63,0.05,0,0.6143147222222223,0.5560230555555555,0.004,0.009,0.004,0.004,0.005,0.0,0.0,0.0,0.01,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.06,0,0.6143147222222223,0.5560230555555555,0.009,0.004,0.004,0.005,0.006,0.0,0.0,0.01,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.07,0,0.6143147222222223,0.5560230555555555,0.004,0.004,0.005,0.006,0.006,0.0,0.01,0.0,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.08,0,0.6143147222222223,0.5560230555555555,0.004,0.005,0.006,0.006,0.013,0.01,0.0,0.0,0.0,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.09,0,0.6143147222222223,0.5560230555555555,0.005,0.006,0.006,0.013,0.015,0.0,0.0,0.0,0.0,0.02
Albania,nan,0.02877797,0.105,0.0274,0.63,0.1,0,0.6143147222222223,0.5560230555555555,0.006,0.006,0.013,0.015,0.019,0.0,0.0,0.0,0.02,0.01
Albania,nan,0.02877797,0.105,0.0274,0.63,0.11,0,0.6143147222222223,0.5560230555555555,0.006,0.013,0.015,0.019,0.023,0.0,0.0,0.02,0.01,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.12,0,0.6143147222222223,0.5560230555555555,0.013,0.015,0.019,0.023,0.028,0.0,0.02,0.01,0.0,0.01
Albania,nan,0.02877797,0.105,0.0274,0.63,0.13,0,0.6143147222222223,0.5560230555555555,0.015,0.019,0.023,0.028,0.012,0.02,0.01,0.0,0.01,0.02
Albania,nan,0.02877797,0.105,0.0274,0.63,0.14,0,0.6143147222222223,0.5560230555555555,0.019,0.023,0.028,0.012,0.011,0.01,0.0,0.01,0.02,0.02
Albania,nan,0.02877797,0.105,0.0274,0.63,0.15,0,0.6143147222222223,0.5560230555555555,0.023,0.028,0.012,0.011,0.015,0.0,0.01,0.02,0.02,0.0
Albania,nan,0.02877797,0.105,0.0274,0.63,0.16,0,0.6143147222222223,0.5560230555555555,0.028,0.012,0.011,0.015,0.011,0.01,0.02,0.02,0.0,0.01
Albania,nan,0.02877797,0.105,0.0274,0.63,0.17,0,0.6143147222222223,0.5560230555555555,0.012,0.011,0.015,0.011,0.02,0.02,0.02,0.0,0.01,0.04
Albania,nan,0.02877797,0.105,0.0274,0.63,0.18,0,0.6143147222222223,0.5560230555555555,0.011,0.015,0.011,0.02,0.016,0.02,0.0,0.01,0.04,0.0
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.0,0,0.5778719444444445,0.50461,0.0,0.005,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.01,0,0.5778719444444445,0.50461,0.005,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.02,0,0.5778719444444445,0.50461,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.03,0,0.5778719444444445,0.50461,0.002,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.01
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.04,0,0.5778719444444445,0.50461,0.001,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.01,0.01
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.05,0,0.5778719444444445,0.50461,0.0,0.0,0.004,0.002,0.011,0.0,0.0,0.01,0.01,0.01
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.06,0,0.5778719444444445,0.50461,0.0,0.004,0.002,0.011,0.011,0.0,0.01,0.01,0.01,0.01
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.07,0,0.5778719444444445,0.50461,0.004,0.002,0.011,0.011,0.006,0.01,0.01,0.01,0.01,0.0
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.08,0,0.5778719444444445,0.50461,0.002,0.011,0.011,0.006,0.006,0.01,0.01,0.01,0.0,0.0
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.09,0,0.5778719444444445,0.50461,0.011,0.011,0.006,0.006,0.014,0.01,0.01,0.0,0.0,0.03
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.1,0,0.5778719444444445,0.50461,0.011,0.006,0.006,0.014,0.013,0.01,0.0,0.0,0.03,0.02
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.11,0,0.5778719444444445,0.50461,0.006,0.006,0.014,0.013,0.003,0.0,0.0,0.03,0.02,0.02
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.12,0,0.5778719444444445,0.50461,0.006,0.014,0.013,0.003,0.049,0.0,0.03,0.02,0.02,0.04
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.13,0,0.5778719444444445,0.50461,0.014,0.013,0.003,0.049,0.062,0.03,0.02,0.02,0.04,0.02
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.14,0,0.5778719444444445,0.50461,0.013,0.003,0.049,0.062,0.029,0.02,0.02,0.04,0.02,0.0
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.15,0,0.5778719444444445,0.50461,0.003,0.049,0.062,0.029,0.034,0.02,0.04,0.02,0.0,0.02
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.16,0,0.5778719444444445,0.50461,0.049,0.062,0.029,0.034,0.038,0.04,0.02,0.0,0.02,0.02
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.17,0,0.5778719444444445,0.50461,0.062,0.029,0.034,0.038,0.065,0.02,0.0,0.02,0.02,0.04
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.18,0,0.5778719444444445,0.50461,0.029,0.034,0.038,0.065,0.042,0.0,0.02,0.02,0.04,0.01
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.19,0,0.5778719444444445,0.50461,0.034,0.038,0.065,0.042,0.045,0.02,0.02,0.04,0.01,0.03
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.2,0,0.5778719444444445,0.50461,0.038,0.065,0.042,0.045,0.057,0.02,0.04,0.01,0.03,0.02
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.21,0,0.5778719444444445,0.50461,0.065,0.042,0.045,0.057,0.073,0.04,0.01,0.03,0.02,0.04
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.22,0,0.5778719444444445,0.50461,0.042,0.045,0.057,0.073,0.132,0.01,0.03,0.02,0.04,0.09
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.23,0,0.5778719444444445,0.50461,0.045,0.057,0.073,0.132,0.131,0.03,0.02,0.04,0.09,0.14
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.0,0,0.6180730555555556,0.5042272222222223,0.0,0.001,0.037,0.0,0.014,0.0,0.0,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.01,0,0.6180730555555556,0.5042272222222223,0.001,0.037,0.0,0.014,0.022,0.0,0.0,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.02,0,0.6180730555555556,0.5042272222222223,0.037,0.0,0.014,0.022,0.013,0.0,0.0,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.03,0,0.6180730555555556,0.5042272222222223,0.0,0.014,0.022,0.013,0.025,0.0,0.0,0.0,0.0,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.04,0,0.6180730555555556,0.5042272222222223,0.014,0.022,0.013,0.025,0.02,0.0,0.0,0.0,0.01,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.05,0,0.6180730555555556,0.5042272222222223,0.022,0.013,0.025,0.02,0.031,0.0,0.0,0.01,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.06,0,0.6180730555555556,0.5042272222222223,0.013,0.025,0.02,0.031,0.024,0.0,0.01,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.07,0,0.6180730555555556,0.5042272222222223,0.025,0.02,0.031,0.024,0.036,0.01,0.0,0.0,0.0,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.08,0,0.6180730555555556,0.5042272222222223,0.02,0.031,0.024,0.036,0.043,0.0,0.0,0.0,0.02,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.09,0,0.6180730555555556,0.5042272222222223,0.031,0.024,0.036,0.043,0.041,0.0,0.0,0.02,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.1,0,0.6180730555555556,0.5042272222222223,0.024,0.036,0.043,0.041,0.026,0.0,0.02,0.0,0.0,0.03
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.11,0,0.6180730555555556,0.5042272222222223,0.036,0.043,0.041,0.026,0.036,0.02,0.0,0.0,0.03,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.12,0,0.6180730555555556,0.5042272222222223,0.043,0.041,0.026,0.036,0.006,0.0,0.0,0.03,0.02,0.04
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.13,0,0.6180730555555556,0.5042272222222223,0.041,0.026,0.036,0.006,0.014,0.0,0.03,0.02,0.04,0.02
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.0,1,0.39328861111111113,0.32328694444444445,0.0,0.005,0.002,0.0,0.012,0.0,0.0,0.0,0.0,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.01,1,0.39328861111111113,0.32328694444444445,0.005,0.002,0.0,0.012,0.003,0.0,0.0,0.0,0.01,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.02,1,0.39328861111111113,0.32328694444444445,0.002,0.0,0.012,0.003,0.011,0.0,0.0,0.01,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.03,1,0.39328861111111113,0.32328694444444445,0.0,0.012,0.003,0.011,0.011,0.0,0.01,0.0,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.04,1,0.39328861111111113,0.32328694444444445,0.012,0.003,0.011,0.011,0.012,0.01,0.0,0.0,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.05,1,0.39328861111111113,0.32328694444444445,0.003,0.011,0.011,0.012,0.011,0.0,0.0,0.0,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.06,1,0.39328861111111113,0.32328694444444445,0.011,0.011,0.012,0.011,0.018,0.0,0.0,0.0,0.0,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.07,1,0.39328861111111113,0.32328694444444445,0.011,0.012,0.011,0.018,0.031,0.0,0.0,0.0,0.01,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.08,1,0.39328861111111113,0.32328694444444445,0.012,0.011,0.018,0.031,0.03,0.0,0.0,0.01,0.0,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.09,1,0.39328861111111113,0.32328694444444445,0.011,0.018,0.031,0.03,0.108,0.0,0.01,0.0,0.01,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.1,1,0.39328861111111113,0.32328694444444445,0.018,0.031,0.03,0.108,0.035,0.01,0.0,0.01,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.11,1,0.39328861111111113,0.32328694444444445,0.031,0.03,0.108,0.035,0.086,0.0,0.01,0.0,0.0,0.02
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.12,1,0.39328861111111113,0.32328694444444445,0.03,0.108,0.035,0.086,0.0,0.01,0.0,0.0,0.02,0.02
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.13,1,0.39328861111111113,0.32328694444444445,0.108,0.035,0.086,0.0,0.115,0.0,0.0,0.02,0.02,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.14,1,0.39328861111111113,0.32328694444444445,0.035,0.086,0.0,0.115,0.087,0.0,0.02,0.02,0.01,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.15,1,0.39328861111111113,0.32328694444444445,0.086,0.0,0.115,0.087,0.101,0.02,0.02,0.01,0.04,0.05
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.16,1,0.39328861111111113,0.32328694444444445,0.0,0.115,0.087,0.101,0.055,0.02,0.01,0.04,0.05,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.17,1,0.39328861111111113,0.32328694444444445,0.115,0.087,0.101,0.055,0.075,0.01,0.04,0.05,0.01,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.18,1,0.39328861111111113,0.32328694444444445,0.087,0.101,0.055,0.075,0.234,0.04,0.05,0.01,0.04,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.19,1,0.39328861111111113,0.32328694444444445,0.101,0.055,0.075,0.234,0.0,0.05,0.01,0.04,0.04,0.01
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.0,0,0.6113030555555555,0.6251061111111111,0.003,0.004,0.01,0.008,0.026,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.01,0,0.6113030555555555,0.6251061111111111,0.004,0.01,0.008,0.026,0.026,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.02,0,0.6113030555555555,0.6251061111111111,0.01,0.008,0.026,0.026,0.006,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.03,0,0.6113030555555555,0.6251061111111111,0.008,0.026,0.026,0.006,0.031,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.04,0,0.6113030555555555,0.6251061111111111,0.026,0.026,0.006,0.031,0.021,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.05,0,0.6113030555555555,0.6251061111111111,0.026,0.006,0.031,0.021,0.024,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.06,0,0.6113030555555555,0.6251061111111111,0.006,0.031,0.021,0.024,0.034,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.07,0,0.6113030555555555,0.6251061111111111,0.031,0.021,0.024,0.034,0.041,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.08,0,0.6113030555555555,0.6251061111111111,0.021,0.024,0.034,0.041,0.014,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.09,0,0.6113030555555555,0.6251061111111111,0.024,0.034,0.041,0.014,0.016,0.0,0.0,0.0,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.1,0,0.6113030555555555,0.6251061111111111,0.034,0.041,0.014,0.016,0.025,0.0,0.0,0.0,0.0,0.01
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.11,0,0.6113030555555555,0.6251061111111111,0.041,0.014,0.016,0.025,0.039,0.0,0.0,0.0,0.01,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.12,0,0.6113030555555555,0.6251061111111111,0.014,0.016,0.025,0.039,0.078,0.0,0.0,0.01,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.13,0,0.6113030555555555,0.6251061111111111,0.016,0.025,0.039,0.078,0.017,0.0,0.01,0.0,0.0,0.02
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.14,0,0.6113030555555555,0.6251061111111111,0.025,0.039,0.078,0.017,0.058,0.01,0.0,0.0,0.02,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.15,0,0.6113030555555555,0.6251061111111111,0.039,0.078,0.017,0.058,0.05,0.0,0.0,0.02,0.0,0.0
Armenia,nan,0.02963243,0.104,0.02847,0.63,0.16,0,0.6113030555555555,0.6251061111111111,0.078,0.017,0.058,0.05,0.039,0.0,0.02,0.0,0.0,0.01
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.0,1,0.4014625,0.9139233333333334,0.002,0.003,0.01,0.013,0.007,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.01,1,0.4014625,0.9139233333333334,0.003,0.01,0.013,0.007,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.02,1,0.4014625,0.9139233333333334,0.01,0.013,0.007,0.0,0.014,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.03,1,0.4014625,0.9139233333333334,0.013,0.007,0.0,0.014,0.009,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.04,1,0.4014625,0.9139233333333334,0.007,0.0,0.014,0.009,0.009,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.05,1,0.4014625,0.9139233333333334,0.0,0.014,0.009,0.009,0.006,0.0,0.0,0.0,0.0,0.0
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.06,1,0.4014625,0.9139233333333334,0.014,0.009,0.009,0.006,0.001,0.0,0.0,0.0,0.0,0.01
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.07,1,0.4014625,0.9139233333333334,0.009,0.009,0.006,0.001,0.002,0.0,0.0,0.0,0.01,0.0
Australia,Australian Capital Territory,0.25499884,0.003,7.6823,0.86,0.08,1,0.4014625,0.9139233333333334,0.009,0.006,0.001,0.002,0.004,0.0,0.0,0.01,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.0,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.01,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.02,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.03,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.04,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.05,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.06,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.07,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.08,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.09,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.1,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.11,1,0.40592,0.9200258333333333,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.12,1,0.40592,0.9200258333333333,0.0,0.0,0.002,0.0,0.007,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.13,1,0.40592,0.9200258333333333,0.0,0.002,0.0,0.007,0.009,0.0,0.0,0.0,0.0,0.01
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.14,1,0.40592,0.9200258333333333,0.002,0.0,0.007,0.009,0.0,0.0,0.0,0.0,0.01,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.15,1,0.40592,0.9200258333333333,0.0,0.007,0.009,0.0,0.004,0.0,0.0,0.01,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.16,1,0.40592,0.9200258333333333,0.007,0.009,0.0,0.004,0.002,0.0,0.01,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.17,1,0.40592,0.9200258333333333,0.009,0.0,0.004,0.002,0.01,0.01,0.0,0.0,0.0,0.01
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.18,1,0.40592,0.9200258333333333,0.0,0.004,0.002,0.01,0.01,0.0,0.0,0.0,0.01,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.19,1,0.40592,0.9200258333333333,0.004,0.002,0.01,0.01,0.007,0.0,0.0,0.01,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.2,1,0.40592,0.9200258333333333,0.002,0.01,0.01,0.007,0.01,0.0,0.01,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.21,1,0.40592,0.9200258333333333,0.01,0.01,0.007,0.01,0.0,0.01,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.22,1,0.40592,0.9200258333333333,0.01,0.007,0.01,0.0,0.027,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.23,1,0.40592,0.9200258333333333,0.007,0.01,0.0,0.027,0.02,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.24,1,0.40592,0.9200258333333333,0.01,0.0,0.027,0.02,0.022,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.25,1,0.40592,0.9200258333333333,0.0,0.027,0.02,0.022,0.037,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.26,1,0.40592,0.9200258333333333,0.027,0.02,0.022,0.037,0.039,0.0,0.0,0.0,0.0,0.02
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.27,1,0.40592,0.9200258333333333,0.02,0.022,0.037,0.039,0.057,0.0,0.0,0.0,0.02,0.01
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.28,1,0.40592,0.9200258333333333,0.022,0.037,0.039,0.057,0.04,0.0,0.0,0.02,0.01,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.29,1,0.40592,0.9200258333333333,0.037,0.039,0.057,0.04,0.046,0.0,0.02,0.01,0.0,0.01
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.3,1,0.40592,0.9200258333333333,0.039,0.057,0.04,0.046,0.083,0.02,0.01,0.0,0.01,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.31,1,0.40592,0.9200258333333333,0.057,0.04,0.046,0.083,0.233,0.01,0.0,0.01,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.32,1,0.40592,0.9200258333333333,0.04,0.046,0.083,0.233,0.0,0.0,0.01,0.0,0.0,0.0
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.33,1,0.40592,0.9200258333333333,0.046,0.083,0.233,0.0,0.149,0.01,0.0,0.0,0.0,0.01
Australia,New South Wales,0.25499884,0.003,7.6823,0.86,0.34,1,0.40592,0.9200258333333333,0.083,0.233,0.0,0.149,0.211,0.0,0.0,0.0,0.01,0.0
