new_cases,new_deaths
0.0,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.001,0.0
-0.001,0.0
0.0,0.0
0.001,0.0
0.005,0.0
0.026,0.0
0.0,0.0
0.024,0.0
0.048,0.02
0.051,0.0
0.114,0.0
0.046,0.04
0.119,0.01
0.073,0.03
0.097,0.04
0.149,0.03
0.103,0.02
0.175,0.05
0.153,0.05
0.083,0.05
0.011,0.01
0.143,0.07
0.206,0.07
0.224,0.05
0.311,0.12
0.308,0.04
0.266,0.1
0.325,0.1
0.27,0.05
0.392,0.1
0.397,0.08
0.501,0.09
0.444,0.08
0.343,0.08
0.261,0.1
0.415,0.1
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.016,0.0
0.0,0.0
0.0,0.0
0.029,0.0
0.0,0.0
0.011,0.0
0.0,0.0
0.0,0.0
0.013,0.0
0.0,0.0
0.0,0.0
0.015,0.0
0.027,0.0
0.0,0.02
0.013,0.0
0.0,0.0
0.045,0.0
0.05,0.0
0.085,0.0
0.0,0.0
0.072,0.0
0.063,0.0
0.102,0.01
0.041,0.02
0.053,0.01
0.15,0.02
0.21,0.0
0.24,0.01
0.241,0.01
0.294,0.0
0.277,0.01
0.283,0.01
0.3,0.0
0.331,0.02
0.37,0.02
0.376,0.04
0.387,0.02
0.398,0.03
0.412,0.03
0.432,0.05
0.46,0.02
0.477,0.02
0.0,0.0
0.479,0.04
0.484,0.02
0.49,0.03
0.005,0.0
0.005,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.002,0.02
0.0,0.0
0.0,0.01
0.009,0.01
0.0,0.0
0.0,0.0
0.009,0.0
0.0,0.01
0.0,0.0
0.024,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.007,0.0
0.0,0.0
0.004,0.0
0.006,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.008,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.006,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.004,0.0
0.0,0.0
0.01,0.0
0.02,0.01
0.022,0.0
0.009,0.0
0.011,0.01
0.033,0.0
0.0,0.01
0.031,0.0
0.021,0.0
0.039,0.01
0.03,0.01
0.047,0.01
0.014,0.01
0.012,0.0
0.016,0.01
0.01,0.0
0.037,0.01
0.009,0.0
0.024,0.0
0.005,0.0
0.004,0.04
0.007,0.02
0.01,0.04
0.013,0.01
0.014,0.01
0.004,0.0
0.0,0.03
0.008,0.0
0.009,0.0
0.02,0.0
0.001,0.0
0.009,0.0
0.004,0.0
0.0,0.0
0.012,0.0
0.007,0.0
0.007,0.0
0.003,0.0
0.005,0.0
0.006,0.0
0.004,0.0
0.007,0.0
0.003,0.0
0.004,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.003,0.0
0.01,0.0
0.007,0.0
0.011,0.0
0.008,0.01
0.027,0.0
0.019,0.0
0.012,0.0
0.001,0.0
0.012,0.0
0.011,0.0
0.008,0.0
0.032,0.0
0.011,0.0
0.025,0.01
0.002,0.0
0.014,0.0
0.012,0.0
0.002,0.02
0.028,0.0
0.007,0.0
0.006,0.02
0.001,0.0
0.002,0.03
0.007,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.005,0.0
0.003,0.0
0.013,0.0
0.004,0.0
0.011,0.0
0.034,0.0
0.03,0.01
0.048,0.01
0.043,0.0
0.067,0.01
0.048,0.01
0.061,0.02
0.074,0.02
0.0,0.0
0.342,0.0
0.342,0.13
0.0,0.0
0.403,0.34
0.407,0.0
0.676,0.16
0.063,0.66
1.294,0.4
1.035,0.56
0.665,0.48
0.967,0.54
1.427,0.87
1.452,0.43
2.129,1.13
2.885,1.81
2.546,2.6
2.433,2.09
2.619,1.8
3.009,3.81
4.324,5.63
4.244,5.69
4.45,6.84
3.735,7.08
5.903,6.21
3.802,4.39
3.634,7.86
5.491,9.38
4.344,8.81
8.681,9.8
5.233,9.17
5.288,7.37
4.342,7.17
5.252,7.78
4.603,7.61
4.617,8.61
5.599,8.47
5.525,8.88
5.85,5.96
4.676,4.49
4.301,8.28
0.015,0.0
0.016,0.0
0.048,0.0
0.004,0.0
0.0,0.0
0.027,0.0
0.028,0.0
0.021,0.0
0.036,0.0
0.03,0.01
0.006,0.0
0.028,0.0
0.0,0.01
0.012,0.02
0.019,0.0
0.031,0.01
0.0,0.0
0.006,0.01
0.018,0.01
0.0,0.0
0.032,0.0
0.017,0.0
0.021,0.0
-0.014,0.0
0.0,0.01
0.003,0.0
0.009,0.0
0.01,0.01
0.0,0.0
0.006,0.0
0.009,0.01
0.018,0.0
0.0,0.01
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.036,0.0
0.0,0.0
0.006,0.0
0.001,0.0
0.002,0.0
0.008,0.01
0.006,0.0
0.024,0.05
0.02,0.01
0.031,0.04
0.068,0.01
0.045,0.02
0.14,0.03
0.116,0.04
0.065,0.01
0.376,0.06
0.322,0.08
0.382,0.04
0.516,0.07
0.548,0.07
0.772,0.09
1.133,0.22
1.789,0.23
1.362,0.1
5.964,0.82
5.526,0.44
6.327,0.63
7.676,1.1
10.567,1.4
9.893,1.49
12.042,2.36
18.058,2.67
17.821,3.72
19.808,4.45
19.444,4.41
20.922,5.11
26.341,8.95
25.2,8.84
30.39,11.69
31.824,11.61
33.267,13.2
28.219,12.12
29.595,11.64
30.838,20.11
31.547,19.01
33.728,18.49
33.755,20.42
29.861,18.76
28.917,15.57
25.306,15.09
27.051,23.03
28.68,24.94
31.242,45.91
32.114,38.57
32.491,18.91
26.889,19.97
25.24,14.33
39.46,27.51
0.0,0.0
0.003,0.0
0.004,0.0
0.01,0.0
0.015,0.0
0.013,0.01
0.016,0.01
0.04,0.0
0.005,0.0
0.023,0.0
0.009,0.0
0.024,0.0
0.022,0.0
0.039,0.0
0.076,0.0
0.115,0.0
0.063,0.0
0.025,0.01
0.037,0.0
0.042,0.0
0.143,0.01
0.098,0.0
0.133,0.0
0.167,0.0
0.137,0.0
0.047,0.0
0.056,0.0
0.085,0.01
0.075,0.0
0.062,0.0
0.051,0.01
0.0,0.0
0.028,0.0
0.0,0.0
0.007,0.0
0.007,0.0
0.007,0.0
0.016,0.0
0.0,0.01
0.012,0.01
0.0,0.0
0.016,0.01
0.0,0.0
0.008,0.0
0.003,0.02
0.007,0.02
0.002,0.0
0.004,0.0
0.006,0.0
0.0,0.0
0.002,0.02
0.004,0.0
0.0,0.0
0.004,0.0
0.006,0.0
0.008,0.0
0.0,0.0
0.008,0.0
0.007,0.0
0.0,0.0
0.023,0.0
0.029,0.0
0.0,0.0
0.029,0.01
0.001,0.0
0.001,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.012,0.0
0.0,0.0
0.001,0.0
0.007,0.0
0.001,0.0
0.008,0.0
0.006,0.0
0.003,0.0
0.005,0.0
0.005,0.0
0.009,0.0
0.01,0.0
0.006,0.0
0.003,0.0
0.019,0.0
0.01,0.0
0.011,0.0
0.007,0.0
0.012,0.0
0.01,0.0
0.011,0.0
0.014,0.0
0.015,0.0
0.009,0.0
0.006,0.0
0.015,0.0
0.004,0.0
0.003,0.0
0.001,0.0
0.004,0.0
0.004,0.0
0.002,0.0
0.004,0.0
0.002,0.0
0.001,0.0
0.004,0.0
0.003,0.0
0.001,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.001,0.0
0.003,0.01
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.01
0.0,0.0
0.003,0.0
0.002,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.004,0.0
0.005,0.0
0.004,0.01
0.004,0.0
0.005,0.0
0.001,0.01
0.0,0.01
0.0,0.0
0.002,0.0
0.001,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.007,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.007,0.0
0.001,0.0
0.002,0.0
0.003,0.0
0.001,0.0
0.004,0.0
0.0,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.006,0.0
0.0,0.0
0.0,0.0
0.004,0.0
0.004,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.001,0.01
0.0,0.0
0.003,0.0
0.003,0.0
0.001,0.0
0.004,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.002,0.0
0.001,0.0
0.001,0.0
0.0,0.0
0.002,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.001,0.0
0.003,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.001,0.0
0.009,0.0
0.013,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.015,0.0
0.0,0.0
0.003,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.0,0.0
0.003,0.0
0.004,0.0
0.0,0.0
0.0,0.0
0.003,0.01
0.005,0.0
0.003,0.0
0.002,0.0
0.004,0.02
0.002,0.0
0.009,0.0
0.003,0.02
0.015,0.0
0.013,0.0
0.0,0.0
0.018,0.02
0.018,0.01
0.021,0.03
0.004,0.0
0.023,0.0
0.0,0.0
0.045,0.0
0.008,0.01
0.022,0.0
0.012,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.0,0.0
0.0,0.0
0.005,0.0
0.0,0.0
0.0,0.0
0.002,0.0
0.011,0.0
0.004,0.0
0.005,0.0
0.008,0.0
0.007,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001,0.0
0.0,0.0
0.0,0.0
